7.098528e-02 1.063241e+04 -1.671824e+02 -9.718295e+02 -1.667009e+03 3.883043e+01 1.008226e+04 -8.066675e+01 -8.604467e+02 -1.525634e+03 7.611283e+01 
7.232274e-02 1.038775e+04 -1.534789e+02 -9.649412e+02 -1.665419e+03 3.883043e+01 9.855077e+03 -6.859279e+01 -8.548967e+02 -1.524831e+03 7.611283e+01 
7.366020e-02 1.014308e+04 -1.380782e+02 -9.559310e+02 -1.660924e+03 3.883043e+01 9.633072e+03 -5.611158e+01 -8.485422e+02 -1.522862e+03 7.611283e+01 
7.499766e-02 9.892507e+03 -1.203333e+02 -9.434930e+02 -1.651802e+03 3.883043e+01 9.416671e+03 -4.334168e+01 -8.415395e+02 -1.519947e+03 7.611283e+01 
7.633512e-02 9.633283e+03 -9.981816e+01 -9.266616e+02 -1.637102e+03 3.883043e+01 9.205521e+03 -3.021871e+01 -8.338070e+02 -1.515968e+03 7.611283e+01 
7.767258e-02 9.374059e+03 -7.793520e+01 -9.073264e+02 -1.619046e+03 3.883043e+01 8.999596e+03 -1.682306e+01 -8.254456e+02 -1.511072e+03 7.611283e+01 
7.901003e-02 9.114876e+03 -5.411390e+01 -8.855818e+02 -1.597629e+03 3.883043e+01 8.798994e+03 -3.190454e+00 -8.165281e+02 -1.505336e+03 7.611283e+01 
8.034749e-02 8.855784e+03 -2.838037e+01 -8.614700e+02 -1.572883e+03 3.883043e+01 8.603682e+03 1.060215e+01 -8.071061e+02 -1.498821e+03 7.611283e+01 
8.168495e-02 8.596692e+03 -1.079697e+00 -8.345329e+02 -1.545073e+03 3.883043e+01 8.413647e+03 2.453559e+01 -7.972692e+02 -1.491654e+03 7.611283e+01 
8.302241e-02 8.340967e+03 2.695340e+01 -8.058727e+02 -1.513720e+03 3.883043e+01 8.228835e+03 3.858159e+01 -7.870471e+02 -1.483875e+03 7.611283e+01 
8.435987e-02 8.097125e+03 5.436787e+01 -7.778151e+02 -1.483469e+03 3.883043e+01 8.049179e+03 5.267742e+01 -7.765094e+02 -1.475552e+03 7.611283e+01 
8.569732e-02 7.853283e+03 8.369267e+01 -7.472084e+02 -1.449804e+03 3.883043e+01 7.874684e+03 6.680108e+01 -7.657206e+02 -1.466806e+03 7.611283e+01 
8.703478e-02 7.613509e+03 1.129753e+02 -7.158525e+02 -1.414781e+03 3.883043e+01 7.705221e+03 8.090633e+01 -7.546819e+02 -1.457640e+03 7.611283e+01 
8.837224e-02 7.401411e+03 1.389574e+02 -6.888300e+02 -1.385667e+03 3.883043e+01 7.540708e+03 9.494375e+01 -7.435279e+02 -1.448110e+03 7.611283e+01 
8.970970e-02 7.189313e+03 1.653221e+02 -6.605364e+02 -1.345884e+03 3.883043e+01 7.381002e+03 1.089431e+02 -7.321986e+02 -1.438330e+03 7.611283e+01 
9.104716e-02 6.977215e+03 1.936657e+02 -6.295674e+02 -1.319136e+03 3.883043e+01 7.226476e+03 1.227400e+02 -7.209226e+02 -1.428460e+03 7.611283e+01 
9.238462e-02 6.777881e+03 2.204190e+02 -6.002545e+02 -1.286372e+03 3.883043e+01 7.076547e+03 1.363833e+02 -7.095625e+02 -1.418381e+03 7.611283e+01 
9.372207e-02 6.611038e+03 2.402847e+02 -5.798318e+02 -1.264460e+03 3.883043e+01 6.931098e+03 1.499669e+02 -6.982013e+02 -1.408142e+03 7.611283e+01 
9.505953e-02 6.444196e+03 2.613361e+02 -5.579120e+02 -1.240519e+03 3.883043e+01 6.789901e+03 1.633641e+02 -6.868156e+02 -1.397772e+03 7.611283e+01 
9.639699e-02 6.277353e+03 2.829720e+02 -5.336590e+02 -1.213697e+03 3.883043e+01 6.652793e+03 1.766308e+02 -6.735080e+02 -1.387251e+03 7.611283e+01 
9.773445e-02 6.130658e+03 3.013316e+02 -5.153285e+02 -1.193871e+03 3.883043e+01 6.519630e+03 1.897427e+02 -6.639719e+02 -1.376602e+03 7.611283e+01 
9.907191e-02 6.010033e+03 3.129474e+02 -5.048989e+02 -1.183837e+03 3.883043e+01 6.390282e+03 2.026763e+02 -6.526109e+02 -1.365916e+03 7.611283e+01 
1.004094e-01 5.889408e+03 3.252886e+02 -4.933950e+02 -1.172219e+03 3.883043e+01 6.266165e+03 2.150614e+02 -6.417651e+02 -1.355778e+03 7.611283e+01 
1.017468e-01 5.768783e+03 3.381839e+02 -4.806402e+02 -1.158975e+03 3.883043e+01 6.144390e+03 2.276725e+02 -6.304851e+02 -1.344994e+03 7.611283e+01 
1.030843e-01 5.670457e+03 3.454734e+02 -4.755692e+02 -1.155112e+03 3.883043e+01 6.026094e+03 2.399970e+02 -6.193512e+02 -1.334268e+03 7.611283e+01 
1.044217e-01 5.587618e+03 3.480375e+02 -4.761774e+02 -1.158152e+03 3.883043e+01 5.911305e+03 2.521191e+02 -6.083165e+02 -1.323570e+03 7.611283e+01 
1.057592e-01 5.504780e+03 3.512425e+02 -4.759058e+02 -1.159861e+03 3.883043e+01 5.799520e+03 2.641368e+02 -5.972531e+02 -1.312739e+03 7.611283e+01 
1.070967e-01 5.421942e+03 3.549708e+02 -4.748485e+02 -1.160850e+03 3.883043e+01 5.691752e+03 2.757042e+02 -5.866074e+02 -1.302368e+03 7.611283e+01 
1.084341e-01 5.356937e+03 3.532787e+02 -4.807428e+02 -1.170324e+03 3.883043e+01 5.586761e+03 2.871174e+02 -5.760101e+02 -1.291879e+03 7.611283e+01 
1.097716e-01 5.298067e+03 3.495322e+02 -4.893168e+02 -1.182623e+03 3.883043e+01 5.484348e+03 2.984410e+02 -5.653677e+02 -1.281265e+03 7.611283e+01 
1.111090e-01 5.239197e+03 3.459089e+02 -4.970638e+02 -1.194323e+03 3.883043e+01 5.384384e+03 3.096066e+02 -5.546476e+02 -1.270510e+03 7.611283e+01 
1.124465e-01 5.180327e+03 3.427546e+02 -5.045886e+02 -1.205212e+03 3.883043e+01 5.287987e+03 3.204525e+02 -5.445513e+02 -1.260281e+03 7.611283e+01 
1.137839e-01 5.129964e+03 3.365821e+02 -5.156095e+02 -1.220652e+03 3.883043e+01 5.193852e+03 3.311526e+02 -5.341729e+02 -1.249980e+03 7.611283e+01 
1.151214e-01 5.080568e+03 3.307529e+02 -5.266457e+02 -1.236146e+03 3.883043e+01 5.101797e+03 3.418056e+02 -5.238087e+02 -1.239278e+03 7.611283e+01 
1.164589e-01 5.031172e+03 3.246481e+02 -5.373720e+02 -1.251008e+03 3.883043e+01 5.012293e+03 3.522374e+02 -5.135994e+02 -1.228790e+03 7.611283e+01 
1.177963e-01 4.981634e+03 3.188818e+02 -5.478191e+02 -1.265436e+03 3.883043e+01 4.925473e+03 3.623635e+02 -5.036764e+02 -1.218565e+03 7.611283e+01 
1.191338e-01 4.929518e+03 3.149525e+02 -5.560065e+02 -1.277294e+03 3.883043e+01 4.840409e+03 3.724678e+02 -4.935937e+02 -1.208080e+03 7.611283e+01 
1.204712e-01 4.877402e+03 3.103416e+02 -5.644479e+02 -1.289227e+03 3.883043e+01 4.757273e+03 3.824971e+02 -4.835074e+02 -1.197506e+03 7.611283e+01 
1.218087e-01 4.825286e+03 3.075737e+02 -5.711727e+02 -1.299320e+03 3.883043e+01 4.676884e+03 3.921006e+02 -4.738481e+02 -1.187387e+03 7.611283e+01 
1.231462e-01 4.771084e+03 3.054383e+02 -5.766845e+02 -1.307820e+03 3.883043e+01 4.597974e+03 4.017420e+02 -4.640281e+02 -1.177001e+03 7.611283e+01 
1.244836e-01 4.708829e+03 3.076538e+02 -5.769557e+02 -1.309744e+03 3.883043e+01 4.520741e+03 4.113197e+02 -4.541365e+02 -1.166453e+03 7.611283e+01 
1.258211e-01 4.646574e+03 3.095686e+02 -5.768460e+02 -1.311703e+03 3.883043e+01 4.446032e+03 4.204865e+02 -4.447132e+02 -1.156377e+03 7.611283e+01 
1.271585e-01 4.584319e+03 3.127600e+02 -5.753419e+02 -1.311118e+03 3.883043e+01 4.372561e+03 4.297920e+02 -4.349889e+02 -1.145941e+03 7.611283e+01 
1.284960e-01 4.518018e+03 3.190556e+02 -5.701193e+02 -1.306532e+03 3.883043e+01 4.300806e+03 4.389037e+02 -4.253594e+02 -1.135520e+03 7.611283e+01 
1.298334e-01 4.444512e+03 3.292121e+02 -5.597248e+02 -1.295613e+03 3.883043e+01 4.231160e+03 4.477125e+02 -4.161044e+02 -1.125461e+03 7.611283e+01 
1.311709e-01 4.371007e+03 3.400170e+02 -5.487125e+02 -1.283404e+03 3.883043e+01 4.162551e+03 4.566470e+02 -4.065083e+02 -1.114997e+03 7.611283e+01 
1.325084e-01 4.297501e+03 3.515356e+02 -5.361635e+02 -1.269691e+03 3.883043e+01 4.095896e+03 4.652711e+02 -3.972277e+02 -1.104798e+03 7.611283e+01 
1.338458e-01 4.220296e+03 3.667009e+02 -5.195721e+02 -1.251870e+03 3.883043e+01 4.030637e+03 4.738101e+02 -3.879625e+02 -1.094577e+03 7.611283e+01 
1.351833e-01 4.139587e+03 3.839826e+02 -4.997799e+02 -1.229225e+03 3.883043e+01 3.966399e+03 4.824584e+02 -3.784651e+02 -1.084020e+03 7.611283e+01 
1.365207e-01 4.058877e+03 4.022428e+02 -4.786503e+02 -1.205239e+03 3.883043e+01 3.904323e+03 4.905875e+02 -3.695281e+02 -1.074084e+03 7.611283e+01 
1.378582e-01 3.978168e+03 4.217669e+02 -4.562095e+02 -1.179430e+03 3.883043e+01 3.842990e+03 4.989355e+02 -3.602364e+02 -1.063663e+03 7.611283e+01 
1.391957e-01 3.896843e+03 4.423809e+02 -4.321557e+02 -1.151543e+03 3.883043e+01 3.783349e+03 5.067484e+02 -3.512407e+02 -1.053551e+03 7.611283e+01 
1.405331e-01 3.815212e+03 4.643940e+02 -4.060860e+02 -1.121564e+03 3.883043e+01 3.724917e+03 5.149354e+02 -3.422476e+02 -1.043392e+03 7.611283e+01 
1.418706e-01 3.733580e+03 4.872595e+02 -3.789786e+02 -1.089962e+03 3.883043e+01 3.667464e+03 5.229563e+02 -3.331388e+02 -1.033042e+03 7.611283e+01 
1.432080e-01 3.651949e+03 5.110786e+02 -3.505294e+02 -1.056800e+03 3.883043e+01 3.611683e+03 5.305863e+02 -3.243951e+02 -1.023104e+03 7.611283e+01 
1.445455e-01 3.574832e+03 5.327492e+02 -3.245191e+02 -1.026323e+03 3.883043e+01 3.556402e+03 5.385558e+02 -3.152198e+02 -1.012531e+03 7.611283e+01 
1.458829e-01 3.498696e+03 5.558785e+02 -2.973486e+02 -9.945954e+02 3.883043e+01 3.503197e+03 5.458047e+02 -3.067832e+02 -1.002874e+03 7.611283e+01 
1.472204e-01 3.422561e+03 5.793009e+02 -2.685169e+02 -9.607994e+02 3.883043e+01 3.450513e+03 5.532923e+02 -2.980052e+02 -9.927277e+02 7.611283e+01 
1.485579e-01 3.346426e+03 6.036877e+02 -2.389058e+02 -9.258990e+02 3.883043e+01 3.399213e+03 5.605664e+02 -2.894414e+02 -9.828105e+02 7.611283e+01 
1.498953e-01 3.281030e+03 6.208178e+02 -2.177145e+02 -9.006440e+02 3.883043e+01 3.348789e+03 5.678150e+02 -2.808316e+02 -9.727881e+02 7.611283e+01 
1.512328e-01 3.215907e+03 6.402427e+02 -1.942310e+02 -8.730679e+02 3.883043e+01 3.299413e+03 5.749432e+02 -2.723007e+02 -9.628185e+02 7.611283e+01 
1.525702e-01 3.150783e+03 6.592266e+02 -1.708578e+02 -8.452069e+02 3.883043e+01 3.251167e+03 5.818680e+02 -2.639554e+02 -9.530259e+02 7.611283e+01 
1.539077e-01 3.087469e+03 6.789012e+02 -1.468043e+02 -8.167684e+02 3.883043e+01 3.203652e+03 5.888969e+02 -2.554283e+02 -9.429882e+02 7.611283e+01 
1.552452e-01 3.036357e+03 6.898020e+02 -1.332542e+02 -8.004965e+02 3.883043e+01 3.157453e+03 5.952898e+02 -2.473076e+02 -9.333896e+02 7.611283e+01 
1.565826e-01 2.985245e+03 7.006719e+02 -1.193498e+02 -7.835923e+02 3.883043e+01 3.111744e+03 6.023832e+02 -2.388804e+02 -9.233868e+02 7.611283e+01 
1.579201e-01 2.934133e+03 7.131306e+02 -1.038497e+02 -7.648241e+02 3.883043e+01 3.067464e+03 6.087601e+02 -2.309709e+02 -9.139661e+02 7.611283e+01 
1.592575e-01 2.886779e+03 7.231658e+02 -9.106249e+01 -7.496102e+02 3.883043e+01 3.023502e+03 6.154210e+02 -2.228435e+02 -9.039769e+02 7.611283e+01 
1.605950e-01 2.848979e+03 7.258722e+02 -8.703897e+01 -7.442088e+02 3.883043e+01 2.981023e+03 6.215263e+02 -2.149729e+02 -8.947462e+02 7.611283e+01 
1.619324e-01 2.811180e+03 7.286229e+02 -8.237710e+01 -7.381674e+02 3.883043e+01 2.938753e+03 6.280836e+02 -2.067166e+02 -8.848758e+02 7.611283e+01 
1.632699e-01 2.773380e+03 7.329256e+02 -7.694159e+01 -7.312218e+02 3.883043e+01 2.897961e+03 6.339515e+02 -1.991777e+02 -8.759391e+02 7.611283e+01 
1.646074e-01 2.739903e+03 7.334334e+02 -7.536712e+01 -7.287008e+02 3.883043e+01 2.857328e+03 6.402601e+02 -1.910916e+02 -8.659584e+02 7.611283e+01 
1.659448e-01 2.712012e+03 7.295871e+02 -7.908543e+01 -7.323008e+02 3.883043e+01 2.818114e+03 6.459297e+02 -1.837313e+02 -8.569906e+02 7.611283e+01 
1.672823e-01 2.684122e+03 7.255392e+02 -8.265605e+01 -7.357038e+02 3.883043e+01 2.779064e+03 6.520194e+02 -1.758201e+02 -8.473435e+02 7.611283e+01 
1.686197e-01 2.656231e+03 7.229757e+02 -8.512199e+01 -7.379374e+02 3.883043e+01 2.741307e+03 6.575150e+02 -1.685786e+02 -8.384505e+02 7.611283e+01 
1.699572e-01 2.631699e+03 7.170227e+02 -9.115740e+01 -7.443058e+02 3.883043e+01 2.703765e+03 6.633702e+02 -1.608578e+02 -8.289743e+02 7.611283e+01 
1.712946e-01 2.609499e+03 7.098101e+02 -9.932582e+01 -7.529941e+02 3.883043e+01 2.667401e+03 6.686975e+02 -1.537348e+02 -8.201641e+02 7.611283e+01 
1.726321e-01 2.587300e+03 7.023451e+02 -1.071505e+02 -7.615273e+02 3.883043e+01 2.631364e+03 6.742692e+02 -1.462756e+02 -8.109419e+02 7.611283e+01 
1.739696e-01 2.565100e+03 6.953963e+02 -1.143835e+02 -7.693154e+02 3.883043e+01 2.596291e+03 6.794767e+02 -1.392198e+02 -8.021633e+02 7.611283e+01 
1.753070e-01 2.544280e+03 6.873172e+02 -1.230967e+02 -7.786828e+02 3.883043e+01 2.561683e+03 6.847563e+02 -1.320299e+02 -7.932000e+02 7.611283e+01 
1.766445e-01 2.523935e+03 6.791984e+02 -1.319398e+02 -7.883990e+02 3.883043e+01 2.527810e+03 6.898676e+02 -1.250109e+02 -7.844199e+02 7.611283e+01 
1.779819e-01 2.503589e+03 6.711417e+02 -1.406344e+02 -7.977764e+02 3.883043e+01 2.494582e+03 6.948464e+02 -1.181101e+02 -7.757462e+02 7.611283e+01 
1.793194e-01 2.483243e+03 6.635473e+02 -1.487058e+02 -8.064663e+02 3.883043e+01 2.461840e+03 6.998910e+02 -1.111039e+02 -7.669382e+02 7.611283e+01 
1.806569e-01 2.461591e+03 6.575600e+02 -1.548847e+02 -8.130624e+02 3.883043e+01 2.429984e+03 7.045190e+02 -1.045521e+02 -7.586249e+02 7.611283e+01 
1.819943e-01 2.439789e+03 6.516312e+02 -1.607007e+02 -8.189673e+02 3.883043e+01 2.398302e+03 7.094983e+02 -9.755614e+01 -7.497813e+02 7.611283e+01 
1.833318e-01 2.417987e+03 6.464853e+02 -1.658874e+02 -8.244326e+02 3.883043e+01 2.367690e+03 7.138717e+02 -9.125022e+01 -7.417232e+02 7.611283e+01 
1.846692e-01 2.395997e+03 6.418622e+02 -1.704511e+02 -8.290994e+02 3.883043e+01 2.337079e+03 7.187375e+02 -8.432792e+01 -7.329240e+02 7.611283e+01 
1.860067e-01 2.370555e+03 6.415455e+02 -1.701575e+02 -8.281283e+02 3.883043e+01 2.307537e+03 7.229475e+02 -7.815252e+01 -7.249739e+02 7.611283e+01 
1.873441e-01 2.345112e+03 6.415622e+02 -1.692342e+02 -8.263965e+02 3.883043e+01 2.278128e+03 7.275219e+02 -7.152187e+01 -7.164810e+02 7.611283e+01 
1.886816e-01 2.319670e+03 6.413487e+02 -1.678642e+02 -8.242139e+02 3.883043e+01 2.249460e+03 7.317425e+02 -6.527661e+01 -7.084106e+02 7.611283e+01 
1.900191e-01 2.293434e+03 6.435826e+02 -1.648404e+02 -8.201820e+02 3.883043e+01 2.221283e+03 7.359163e+02 -5.906499e+01 -7.003680e+02 7.611283e+01 
1.913565e-01 2.264135e+03 6.490354e+02 -1.571765e+02 -8.103964e+02 3.883043e+01 2.193423e+03 7.401367e+02 -5.275943e+01 -6.921860e+02 7.611283e+01 
1.926940e-01 2.234835e+03 6.556199e+02 -1.485858e+02 -7.998712e+02 3.883043e+01 2.166397e+03 7.440082e+02 -4.686966e+01 -6.844925e+02 7.611283e+01 
1.940314e-01 2.205536e+03 6.621503e+02 -1.397405e+02 -7.885301e+02 3.883043e+01 2.139372e+03 7.482889e+02 -4.045327e+01 -6.761597e+02 7.611283e+01 
1.953689e-01 2.175424e+03 6.707393e+02 -1.284489e+02 -7.751621e+02 3.883043e+01 2.113355e+03 7.521124e+02 -3.460728e+01 -6.685187e+02 7.611283e+01 
1.967064e-01 2.143866e+03 6.815538e+02 -1.144753e+02 -7.585663e+02 3.883043e+01 2.087439e+03 7.557366e+02 -2.887605e+01 -6.609087e+02 7.611283e+01 
1.980438e-01 2.112307e+03 6.931385e+02 -9.985619e+01 -7.409565e+02 3.883043e+01 2.062062e+03 7.594248e+02 -2.309381e+01 -6.532691e+02 7.611283e+01 
