2.154308e-01 2.990106e+03 2.370664e+02 4.955400e+01 -1.098963e+03  -1.561322e+03 -2.866194e+02 -3.523742e+02 -2.510662e+02 2.510662e+02 
2.167682e-01 2.991855e+03 2.339080e+02 5.314229e+01 -1.104585e+03  -1.563824e+03 -2.870509e+02 -3.528938e+02 -2.496598e+02 2.496598e+02 
2.181057e-01 2.992866e+03 2.303775e+02 5.710013e+01 -1.110187e+03  -1.566297e+03 -2.874768e+02 -3.530679e+02 -2.480637e+02 2.480637e+02 
2.194431e-01 2.993560e+03 2.267014e+02 6.119500e+01 -1.115757e+03  -1.568737e+03 -2.878955e+02 -3.530920e+02 -2.463873e+02 2.463873e+02 
2.207806e-01 2.994531e+03 2.232419e+02 6.506554e+01 -1.121286e+03  -1.571161e+03 -2.883083e+02 -3.532672e+02 -2.448144e+02 2.448144e+02 
2.221181e-01 2.996198e+03 2.210499e+02 6.766746e+01 -1.126780e+03  -1.573562e+03 -2.887481e+02 -3.537910e+02 -2.438719e+02 2.438719e+02 
2.234555e-01 2.998284e+03 2.191909e+02 6.992907e+01 -1.132245e+03  -1.575931e+03 -2.891221e+02 -3.545347e+02 -2.431029e+02 2.431029e+02 
2.247930e-01 2.999439e+03 2.167231e+02 7.280448e+01 -1.137672e+03  -1.578263e+03 -2.895255e+02 -3.548483e+02 -2.420287e+02 2.420287e+02 
2.261304e-01 2.999981e+03 2.141275e+02 7.579495e+01 -1.143064e+03  -1.580576e+03 -2.899238e+02 -3.548722e+02 -2.408864e+02 2.408864e+02 
2.274679e-01 3.000291e+03 2.120093e+02 7.830811e+01 -1.148430e+03  -1.582863e+03 -2.903157e+02 -3.547781e+02 -2.399792e+02 2.399792e+02 
2.288054e-01 3.000871e+03 2.099995e+02 8.070111e+01 -1.153770e+03  -1.585133e+03 -2.907014e+02 -3.548241e+02 -2.391205e+02 2.391205e+02 
2.301428e-01 3.002142e+03 2.083373e+02 8.274572e+01 -1.159070e+03  -1.587381e+03 -2.910816e+02 -3.552368e+02 -2.384343e+02 2.384343e+02 
2.314803e-01 3.004150e+03 2.073594e+02 8.409784e+01 -1.164347e+03  -1.589600e+03 -2.914605e+02 -3.560451e+02 -2.380919e+02 2.380919e+02 
2.328177e-01 3.005361e+03 2.061222e+02 8.571676e+01 -1.169573e+03  -1.591783e+03 -2.918383e+02 -3.564573e+02 -2.376216e+02 2.376216e+02 
2.341552e-01 3.005751e+03 2.044867e+02 8.772820e+01 -1.174786e+03  -1.593942e+03 -2.922113e+02 -3.564677e+02 -2.369503e+02 2.369503e+02 
2.354926e-01 3.005932e+03 2.026853e+02 8.989347e+01 -1.179958e+03  -1.596086e+03 -2.925782e+02 -3.563974e+02 -2.361933e+02 2.361933e+02 
2.368301e-01 3.006339e+03 2.010436e+02 9.189435e+01 -1.185111e+03  -1.598215e+03 -2.929395e+02 -3.564427e+02 -2.355095e+02 2.355095e+02 
2.381676e-01 3.007383e+03 1.997693e+02 9.352642e+01 -1.190232e+03  -1.600316e+03 -2.932949e+02 -3.567858e+02 -2.350064e+02 2.350064e+02 
2.395050e-01 3.009296e+03 1.990714e+02 9.457958e+01 -1.195315e+03  -1.602389e+03 -2.936495e+02 -3.576103e+02 -2.347918e+02 2.347918e+02 
2.408425e-01 3.010942e+03 1.980999e+02 9.590249e+01 -1.200374e+03  -1.604430e+03 -2.940033e+02 -3.583074e+02 -2.344492e+02 2.344492e+02 
2.421799e-01 3.011629e+03 1.965226e+02 9.783053e+01 -1.205399e+03  -1.606451e+03 -2.943536e+02 -3.585731e+02 -2.338027e+02 2.338027e+02 
2.435174e-01 3.011940e+03 1.946620e+02 1.000384e+02 -1.210398e+03  -1.608449e+03 -2.947002e+02 -3.586080e+02 -2.330100e+02 2.330100e+02 
2.448548e-01 3.012086e+03 1.927502e+02 1.022903e+02 -1.215374e+03  -1.610427e+03 -2.950412e+02 -3.586158e+02 -2.321897e+02 2.321897e+02 
2.461923e-01 3.012689e+03 1.910022e+02 1.043754e+02 -1.220315e+03  -1.612391e+03 -2.953763e+02 -3.588359e+02 -2.314433e+02 2.314433e+02 
2.475298e-01 3.014077e+03 1.894123e+02 1.062983e+02 -1.225235e+03  -1.614328e+03 -2.957083e+02 -3.594790e+02 -2.307773e+02 2.307773e+02 
2.488672e-01 3.016199e+03 1.882436e+02 1.077965e+02 -1.230120e+03  -1.616236e+03 -2.960407e+02 -3.604736e+02 -2.303276e+02 2.303276e+02 
2.502047e-01 3.017276e+03 1.864652e+02 1.099057e+02 -1.234984e+03  -1.618116e+03 -2.963726e+02 -3.609844e+02 -2.295805e+02 2.295805e+02 
2.515421e-01 3.017684e+03 1.842382e+02 1.124623e+02 -1.239818e+03  -1.619972e+03 -2.967008e+02 -3.611687e+02 -2.286042e+02 2.286042e+02 
2.528796e-01 3.017633e+03 1.815203e+02 1.155035e+02 -1.244615e+03  -1.621813e+03 -2.970247e+02 -3.611548e+02 -2.273804e+02 2.273804e+02 
2.542171e-01 3.017647e+03 1.788132e+02 1.185307e+02 -1.249405e+03  -1.623631e+03 -2.973437e+02 -3.611364e+02 -2.261575e+02 2.261575e+02 
2.555545e-01 3.018088e+03 1.763012e+02 1.213564e+02 -1.254157e+03  -1.625438e+03 -2.976582e+02 -3.613606e+02 -2.250311e+02 2.250311e+02 
2.568920e-01 3.019523e+03 1.742219e+02 1.237527e+02 -1.258882e+03  -1.627222e+03 -2.979700e+02 -3.620867e+02 -2.241194e+02 2.241194e+02 
2.582294e-01 3.021202e+03 1.722736e+02 1.260101e+02 -1.263581e+03  -1.628974e+03 -2.982827e+02 -3.629772e+02 -2.232808e+02 2.232808e+02 
2.595669e-01 3.021818e+03 1.696605e+02 1.289358e+02 -1.268260e+03  -1.630696e+03 -2.985956e+02 -3.633715e+02 -2.221161e+02 2.221161e+02 
2.609043e-01 3.021706e+03 1.666444e+02 1.322613e+02 -1.272904e+03  -1.632402e+03 -2.989053e+02 -3.633676e+02 -2.207463e+02 2.207463e+02 
2.622418e-01 3.021237e+03 1.634433e+02 1.357684e+02 -1.277518e+03  -1.634093e+03 -2.992099e+02 -3.631836e+02 -2.192802e+02 2.192802e+02 
2.635793e-01 3.020703e+03 1.602393e+02 1.392704e+02 -1.282121e+03  -1.635771e+03 -2.995098e+02 -3.630237e+02 -2.178082e+02 2.178082e+02 
2.649167e-01 3.020677e+03 1.572242e+02 1.425771e+02 -1.286684e+03  -1.637437e+03 -2.998060e+02 -3.630856e+02 -2.164298e+02 2.164298e+02 
2.662542e-01 3.021548e+03 1.546455e+02 1.454559e+02 -1.291236e+03  -1.639078e+03 -3.001001e+02 -3.635810e+02 -2.152670e+02 2.152670e+02 
2.675916e-01 3.022734e+03 1.525481e+02 1.478481e+02 -1.295757e+03  -1.640693e+03 -3.003947e+02 -3.643008e+02 -2.143537e+02 2.143537e+02 
2.689291e-01 3.022923e+03 1.498965e+02 1.507921e+02 -1.300243e+03  -1.642285e+03 -3.006892e+02 -3.645058e+02 -2.131654e+02 2.131654e+02 
2.702666e-01 3.022386e+03 1.468099e+02 1.541711e+02 -1.304704e+03  -1.643854e+03 -3.009805e+02 -3.643644e+02 -2.117614e+02 2.117614e+02 
2.716040e-01 3.021345e+03 1.435067e+02 1.577640e+02 -1.309140e+03  -1.645413e+03 -3.012685e+02 -3.639798e+02 -2.102419e+02 2.102419e+02 
2.729415e-01 3.020249e+03 1.404050e+02 1.611440e+02 -1.313552e+03  -1.646965e+03 -3.015519e+02 -3.635592e+02 -2.088232e+02 2.088232e+02 
2.742789e-01 3.019455e+03 1.375634e+02 1.642656e+02 -1.317945e+03  -1.648504e+03 -3.018299e+02 -3.632965e+02 -2.075251e+02 2.075251e+02 
2.756164e-01 3.019390e+03 1.350674e+02 1.670404e+02 -1.322314e+03  -1.650027e+03 -3.021316e+02 -3.634074e+02 -2.064005e+02 2.064005e+02 
2.769538e-01 3.020182e+03 1.331469e+02 1.692363e+02 -1.326654e+03  -1.651527e+03 -3.023812e+02 -3.639611e+02 -2.055695e+02 2.055695e+02 
2.782913e-01 3.020423e+03 1.311596e+02 1.714975e+02 -1.330961e+03  -1.653002e+03 -3.026578e+02 -3.642362e+02 -2.047083e+02 2.047083e+02 
2.796288e-01 3.019633e+03 1.287400e+02 1.741921e+02 -1.335241e+03  -1.654459e+03 -3.029326e+02 -3.640088e+02 -2.036331e+02 2.036331e+02 
2.809662e-01 3.018255e+03 1.260333e+02 1.771705e+02 -1.339506e+03  -1.655907e+03 -3.031942e+02 -3.635110e+02 -2.024106e+02 2.024106e+02 
2.823037e-01 3.016691e+03 1.232208e+02 1.802502e+02 -1.343745e+03  -1.657346e+03 -3.034702e+02 -3.629035e+02 -2.011298e+02 2.011298e+02 
2.836411e-01 3.015280e+03 1.209264e+02 1.828072e+02 -1.347962e+03  -1.658776e+03 -3.037324e+02 -3.623909e+02 -2.001048e+02 2.001048e+02 
2.849786e-01 3.014432e+03 1.188749e+02 1.851163e+02 -1.352151e+03  -1.660197e+03 -3.039908e+02 -3.621279e+02 -1.991957e+02 1.991957e+02 
2.863161e-01 3.014538e+03 1.172903e+02 1.869578e+02 -1.356320e+03  -1.661597e+03 -3.042474e+02 -3.623607e+02 -1.985227e+02 1.985227e+02 
2.876535e-01 3.015036e+03 1.161130e+02 1.883921e+02 -1.360460e+03  -1.662978e+03 -3.045052e+02 -3.628146e+02 -1.980581e+02 1.980581e+02 
2.889910e-01 3.014586e+03 1.146531e+02 1.901086e+02 -1.364574e+03  -1.664335e+03 -3.047632e+02 -3.627903e+02 -1.974547e+02 1.974547e+02 
2.903284e-01 3.013360e+03 1.127786e+02 1.922384e+02 -1.368663e+03  -1.665684e+03 -3.050184e+02 -3.623907e+02 -1.966434e+02 1.966434e+02 
2.916659e-01 3.011700e+03 1.106903e+02 1.945793e+02 -1.372730e+03  -1.667024e+03 -3.052697e+02 -3.617772e+02 -1.957213e+02 1.957213e+02 
2.930033e-01 3.009953e+03 1.086255e+02 1.968930e+02 -1.376781e+03  -1.668356e+03 -3.055043e+02 -3.610991e+02 -1.948061e+02 1.948061e+02 
2.943408e-01 3.008445e+03 1.068547e+02 1.989049e+02 -1.380805e+03  -1.669681e+03 -3.057604e+02 -3.605668e+02 -1.940339e+02 1.940339e+02 
2.956783e-01 3.007627e+03 1.053613e+02 2.006430e+02 -1.384814e+03  -1.670992e+03 -3.060005e+02 -3.603635e+02 -1.933964e+02 1.933964e+02 
2.970157e-01 3.007824e+03 1.043938e+02 2.018464e+02 -1.388795e+03  -1.672291e+03 -3.062394e+02 -3.606872e+02 -1.930244e+02 1.930244e+02 
2.983532e-01 3.008310e+03 1.037217e+02 2.027577e+02 -1.392751e+03  -1.673567e+03 -3.064798e+02 -3.611486e+02 -1.928069e+02 1.928069e+02 
2.996906e-01 3.007766e+03 1.024899e+02 2.042321e+02 -1.396687e+03  -1.674824e+03 -3.067202e+02 -3.611280e+02 -1.923108e+02 1.923108e+02 
3.010281e-01 3.006493e+03 1.008543e+02 2.061038e+02 -1.400594e+03  -1.676068e+03 -3.069581e+02 -3.607303e+02 -1.916119e+02 1.916119e+02 
3.023656e-01 3.004751e+03 9.900961e+01 2.081809e+02 -1.404490e+03  -1.677308e+03 -3.071932e+02 -3.601061e+02 -1.908072e+02 1.908072e+02 
3.037030e-01 3.002982e+03 9.712828e+01 2.102955e+02 -1.408352e+03  -1.678543e+03 -3.074241e+02 -3.594636e+02 -1.899792e+02 1.899792e+02 
3.050405e-01 3.001456e+03 9.533988e+01 2.123126e+02 -1.412204e+03  -1.679765e+03 -3.076509e+02 -3.589354e+02 -1.891909e+02 1.891909e+02 
3.063779e-01 3.000472e+03 9.380497e+01 2.140707e+02 -1.416040e+03  -1.680978e+03 -3.078750e+02 -3.586941e+02 -1.885309e+02 1.885309e+02 
3.077154e-01 3.000548e+03 9.273825e+01 2.153606e+02 -1.419853e+03  -1.682182e+03 -3.080980e+02 -3.589860e+02 -1.880997e+02 1.880997e+02 
3.090528e-01 3.001119e+03 9.210831e+01 2.162108e+02 -1.423639e+03  -1.683363e+03 -3.083224e+02 -3.595303e+02 -1.878984e+02 1.878984e+02 
3.103903e-01 3.000913e+03 9.081651e+01 2.177337e+02 -1.427406e+03  -1.684524e+03 -3.085474e+02 -3.597182e+02 -1.873670e+02 1.873670e+02 
3.117278e-01 2.999787e+03 8.907906e+01 2.196940e+02 -1.431141e+03  -1.685673e+03 -3.087710e+02 -3.594116e+02 -1.866145e+02 1.866145e+02 
3.130652e-01 2.998038e+03 8.709308e+01 2.219009e+02 -1.434873e+03  -1.686815e+03 -3.089920e+02 -3.588200e+02 -1.857371e+02 1.857371e+02 
3.144027e-01 2.996141e+03 8.492864e+01 2.242809e+02 -1.438577e+03  -1.687951e+03 -3.092095e+02 -3.581540e+02 -1.847651e+02 1.847651e+02 
3.157401e-01 2.994362e+03 8.278684e+01 2.266364e+02 -1.442266e+03  -1.689081e+03 -3.094234e+02 -3.575327e+02 -1.837989e+02 1.837989e+02 
3.170776e-01 2.993059e+03 8.082928e+01 2.288081e+02 -1.445930e+03  -1.690202e+03 -3.096340e+02 -3.571607e+02 -1.829218e+02 1.829218e+02 
3.184151e-01 2.992489e+03 7.923173e+01 2.306111e+02 -1.449585e+03  -1.691596e+03 -3.098427e+02 -3.571419e+02 -1.822252e+02 1.822252e+02 
3.197525e-01 2.992951e+03 7.819810e+01 2.318536e+02 -1.453212e+03  -1.692409e+03 -3.100521e+02 -3.576642e+02 -1.818135e+02 1.818135e+02 
3.210900e-01 2.993227e+03 7.697529e+01 2.332882e+02 -1.456815e+03  -1.693505e+03 -3.102631e+02 -3.581120e+02 -1.813129e+02 1.813129e+02 
3.224274e-01 2.992386e+03 7.515353e+01 2.353195e+02 -1.460398e+03  -1.694541e+03 -3.104735e+02 -3.579895e+02 -1.805173e+02 1.805173e+02 
3.237649e-01 2.990755e+03 7.297843e+01 2.377044e+02 -1.463969e+03  -1.695693e+03 -3.106827e+02 -3.574866e+02 -1.795433e+02 1.795433e+02 
3.251023e-01 2.988707e+03 7.062119e+01 2.402695e+02 -1.467515e+03  -1.696637e+03 -3.108890e+02 -3.567758e+02 -1.784761e+02 1.784761e+02 
3.264398e-01 2.986607e+03 6.820874e+01 2.428821e+02 -1.471043e+03  -1.697675e+03 -3.110918e+02 -3.560285e+02 -1.773750e+02 1.773750e+02 
3.277773e-01 2.984677e+03 6.587443e+01 2.454169e+02 -1.474554e+03  -1.698709e+03 -3.112906e+02 -3.553606e+02 -1.763093e+02 1.763093e+02 
3.291147e-01 2.983192e+03 6.378910e+01 2.476971e+02 -1.478056e+03  -1.699736e+03 -3.114874e+02 -3.549312e+02 -1.753645e+02 1.753645e+02 
3.304522e-01 2.982746e+03 6.216340e+01 2.495189e+02 -1.481529e+03  -1.700755e+03 -3.116824e+02 -3.550103e+02 -1.746521e+02 1.746521e+02 
3.317896e-01 2.983098e+03 6.117335e+01 2.507075e+02 -1.484982e+03  -1.701756e+03 -3.118788e+02 -3.555031e+02 -1.742609e+02 1.742609e+02 
3.331271e-01 2.982983e+03 5.973634e+01 2.523411e+02 -1.488413e+03  -1.702737e+03 -3.120766e+02 -3.557628e+02 -1.736516e+02 1.736516e+02 
3.344645e-01 2.981732e+03 5.785746e+01 2.544171e+02 -1.491828e+03  -1.703708e+03 -3.122741e+02 -3.554740e+02 -1.728236e+02 1.728236e+02 
3.358020e-01 2.979749e+03 5.572990e+01 2.567395e+02 -1.495224e+03  -1.704668e+03 -3.124696e+02 -3.548286e+02 -1.718718e+02 1.718718e+02 
3.371395e-01 2.977461e+03 5.343789e+01 2.592253e+02 -1.498603e+03  -1.705625e+03 -3.126620e+02 -3.540003e+02 -1.708320e+02 1.708320e+02 
3.384769e-01 2.975063e+03 5.109494e+01 2.617556e+02 -1.501963e+03  -1.706579e+03 -3.128515e+02 -3.531340e+02 -1.697624e+02 1.697624e+02 
3.398144e-01 2.972893e+03 4.896472e+01 2.640728e+02 -1.505311e+03  -1.707530e+03 -3.130375e+02 -3.523733e+02 -1.687933e+02 1.687933e+02 
3.411518e-01 2.971192e+03 4.710572e+01 2.661138e+02 -1.508643e+03  -1.708474e+03 -3.132208e+02 -3.518466e+02 -1.679598e+02 1.679598e+02 
3.424893e-01 2.970348e+03 4.563338e+01 2.677680e+02 -1.511949e+03  -1.709412e+03 -3.134026e+02 -3.517507e+02 -1.673187e+02 1.673187e+02 
3.438268e-01 2.970526e+03 4.478312e+01 2.687996e+02 -1.515239e+03  -1.710335e+03 -3.135853e+02 -3.521659e+02 -1.669921e+02 1.669921e+02 
3.451642e-01 2.970437e+03 4.383388e+01 2.699374e+02 -1.518507e+03  -1.711236e+03 -3.137698e+02 -3.524468e+02 -1.666214e+02 1.666214e+02 
3.465017e-01 2.969157e+03 4.234935e+01 2.716050e+02 -1.521757e+03  -1.712125e+03 -3.139544e+02 -3.521635e+02 -1.659871e+02 1.659871e+02 
3.478391e-01 2.967155e+03 4.051924e+01 2.736165e+02 -1.524993e+03  -1.713012e+03 -3.141374e+02 -3.515170e+02 -1.651777e+02 1.651777e+02 
3.491766e-01 2.964718e+03 3.849034e+01 2.758253e+02 -1.528207e+03  -1.713891e+03 -3.143178e+02 -3.506455e+02 -1.642652e+02 1.642652e+02 
3.505140e-01 2.962121e+03 3.650803e+01 2.779873e+02 -1.531410e+03  -1.714770e+03 -3.144949e+02 -3.496883e+02 -1.633729e+02 1.633729e+02 
3.518515e-01 2.959659e+03 3.457472e+01 2.800945e+02 -1.534601e+03  -1.715646e+03 -3.146689e+02 -3.487992e+02 -1.625011e+02 1.625011e+02 
3.531890e-01 2.957650e+03 3.280501e+01 2.820341e+02 -1.537767e+03  -1.716519e+03 -3.148399e+02 -3.481258e+02 -1.617066e+02 1.617066e+02 
3.545264e-01 2.956383e+03 3.135647e+01 2.836535e+02 -1.540924e+03  -1.717387e+03 -3.150094e+02 -3.478128e+02 -1.610708e+02 1.610708e+02 
3.558639e-01 2.956205e+03 3.057556e+01 2.846023e+02 -1.544060e+03  -1.718241e+03 -3.151783e+02 -3.480643e+02 -1.607715e+02 1.607715e+02 
3.572013e-01 2.956291e+03 3.015907e+01 2.851890e+02 -1.547178e+03  -1.719080e+03 -3.153494e+02 -3.484635e+02 -1.606599e+02 1.606599e+02 
3.585388e-01 2.955560e+03 2.907558e+01 2.864484e+02 -1.550278e+03  -1.719905e+03 -3.155219e+02 -3.484627e+02 -1.602192e+02 1.602192e+02 
3.598763e-01 2.953869e+03 2.760008e+01 2.880937e+02 -1.553357e+03  -1.720721e+03 -3.156933e+02 -3.479723e+02 -1.595837e+02 1.595837e+02 
3.612137e-01 2.951605e+03 2.593652e+01 2.899244e+02 -1.556427e+03  -1.721529e+03 -3.158628e+02 -3.471986e+02 -1.588523e+02 1.588523e+02 
3.625512e-01 2.949027e+03 2.413957e+01 2.918902e+02 -1.559477e+03  -1.722337e+03 -3.160298e+02 -3.462522e+02 -1.580491e+02 1.580491e+02 
3.638886e-01 2.946401e+03 2.231862e+01 2.938795e+02 -1.562514e+03  -1.723146e+03 -3.161938e+02 -3.452887e+02 -1.572298e+02 1.572298e+02 
3.652261e-01 2.943999e+03 2.059343e+01 2.957615e+02 -1.565542e+03  -1.723952e+03 -3.163543e+02 -3.444526e+02 -1.564551e+02 1.564551e+02 
3.665635e-01 2.942125e+03 1.909594e+01 2.974162e+02 -1.568548e+03  -1.724755e+03 -3.165126e+02 -3.438447e+02 -1.557931e+02 1.557931e+02 
3.679010e-01 2.941066e+03 1.794989e+01 2.987210e+02 -1.571547e+03  -1.725555e+03 -3.166701e+02 -3.436736e+02 -1.553023e+02 1.553023e+02 
3.692385e-01 2.941167e+03 1.739462e+01 2.994337e+02 -1.574523e+03  -1.726338e+03 -3.168273e+02 -3.440590e+02 -1.551125e+02 1.551125e+02 
3.705759e-01 2.941372e+03 1.696462e+01 3.000229e+02 -1.577478e+03  -1.727102e+03 -3.169871e+02 -3.445226e+02 -1.549922e+02 1.549922e+02 
3.719134e-01 2.940440e+03 1.590491e+01 3.012426e+02 -1.580422e+03  -1.727857e+03 -3.171481e+02 -3.444148e+02 -1.545581e+02 1.545581e+02 
3.732508e-01 2.938647e+03 1.443853e+01 3.028688e+02 -1.583355e+03  -1.728605e+03 -3.173085e+02 -3.439004e+02 -1.539234e+02 1.539234e+02 
3.745883e-01 2.936341e+03 1.272292e+01 3.047448e+02 -1.586263e+03  -1.729346e+03 -3.174668e+02 -3.431148e+02 -1.531624e+02 1.531624e+02 
3.759258e-01 2.933691e+03 1.088608e+01 3.067356e+02 -1.589162e+03  -1.730087e+03 -3.176225e+02 -3.421579e+02 -1.523356e+02 1.523356e+02 
3.772632e-01 2.931036e+03 9.031193e+00 3.087410e+02 -1.592049e+03  -1.730829e+03 -3.177750e+02 -3.411744e+02 -1.514951e+02 1.514951e+02 
3.786007e-01 2.928561e+03 7.244669e+00 3.106799e+02 -1.594927e+03  -1.731572e+03 -3.179252e+02 -3.403065e+02 -1.506869e+02 1.506869e+02 
3.799381e-01 2.926659e+03 5.643024e+00 3.124308e+02 -1.597786e+03  -1.732313e+03 -3.180730e+02 -3.396915e+02 -1.499691e+02 1.499691e+02 
3.812756e-01 2.925449e+03 4.370174e+00 3.138514e+02 -1.600632e+03  -1.733042e+03 -3.182197e+02 -3.394495e+02 -1.494109e+02 1.494109e+02 
3.826130e-01 2.925422e+03 3.646534e+00 3.147195e+02 -1.603460e+03  -1.733762e+03 -3.183662e+02 -3.397742e+02 -1.491308e+02 1.491308e+02 
3.839505e-01 2.925642e+03 3.280910e+00 3.152351e+02 -1.606273e+03  -1.734466e+03 -3.185151e+02 -3.402661e+02 -1.490386e+02 1.490386e+02 
3.852880e-01 2.925026e+03 2.223799e+00 3.164417e+02 -1.609069e+03  -1.735158e+03 -3.186655e+02 -3.403333e+02 -1.486034e+02 1.486034e+02 
3.866254e-01 2.923414e+03 7.706847e-01 3.180454e+02 -1.611849e+03  -1.735840e+03 -3.188159e+02 -3.399067e+02 -1.479723e+02 1.479723e+02 
3.879629e-01 2.921125e+03 -9.561282e-01 3.199216e+02 -1.614619e+03  -1.736521e+03 -3.189644e+02 -3.391387e+02 -1.472018e+02 1.472018e+02 
3.893003e-01 2.918464e+03 -2.843254e+00 3.219513e+02 -1.617372e+03  -1.737200e+03 -3.191107e+02 -3.381829e+02 -1.463485e+02 1.463485e+02 
3.906378e-01 2.915669e+03 -4.772423e+00 3.240268e+02 -1.620117e+03  -1.737878e+03 -3.192541e+02 -3.371425e+02 -1.454707e+02 1.454707e+02 
3.919753e-01 2.912985e+03 -6.631378e+00 3.260275e+02 -1.622846e+03  -1.738557e+03 -3.193950e+02 -3.361629e+02 -1.446231e+02 1.446231e+02 
3.933127e-01 2.910673e+03 -8.361835e+00 3.278949e+02 -1.625569e+03  -1.739234e+03 -3.195338e+02 -3.353657e+02 -1.438378e+02 1.438378e+02 
3.946502e-01 2.909023e+03 -9.845052e+00 3.295161e+02 -1.628270e+03  -1.739908e+03 -3.196710e+02 -3.348958e+02 -1.431727e+02 1.431727e+02 
3.959876e-01 2.908299e+03 -1.091026e+01 3.307186e+02 -1.630963e+03  -1.740574e+03 -3.198069e+02 -3.349036e+02 -1.427176e+02 1.427176e+02 
3.973251e-01 2.908490e+03 -1.125844e+01 3.312030e+02 -1.633642e+03  -1.741228e+03 -3.199444e+02 -3.353585e+02 -1.426248e+02 1.426248e+02 
3.986625e-01 2.908489e+03 -1.187258e+01 3.319580e+02 -1.636180e+03  -1.741865e+03 -3.200843e+02 -3.357340e+02 -1.424063e+02 1.424063e+02 
4.000000e-01 2.907349e+03 -1.306199e+01 3.332869e+02 -1.638942e+03  -1.742491e+03 -3.202251e+02 -3.355339e+02 -1.419026e+02 1.419026e+02 
